transaction_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,revenue,region,sales_channel,customer_type
122695,2023-12-27,1748,5062,Electronics,1,290.38,0.2,232.3,East,Online,New
118827,2023-12-27,5948,5109,Pet Supplies,7,81.71,0.05,543.37,North,Online,Returning
146024,2023-12-27,7864,5132,Clothing,2,159.42,0.1,286.96,Central,Online,Returning
124944,2023-12-27,4261,5470,Beauty & Personal Care,3,73.72,0.05,210.1,East,Offline,Returning
119069,2023-12-27,6949,5106,Grocery,6,79.76,0.1,430.7,Central,Offline,New
115245,2023-12-27,4748,5175,Home & Kitchen,3,161.03,0.0,483.09,East,Offline,New
125023,2023-12-27,6980,5443,Books,3,26.69,0.2,64.06,West,Online,Returning
113623,2023-12-27,5738,5043,Home & Kitchen,3,412.52,0.05,1175.68,Central,Online,Returning
113634,2023-12-27,10754,5421,Home & Kitchen,5,262.16,0.15,1114.18,South,Online,Returning
108738,2023-12-27,3746,5500,Home & Kitchen,1,308.59,0.0,308.59,West,Offline,Returning
137947,2023-12-27,5970,5441,Sports & Outdoors,1,659.17,0.0,659.17,East,Offline,Returning
141095,2023-12-27,8040,5065,Home & Kitchen,1,198.37,0.0,198.37,North,Online,Returning
134017,2023-12-27,1038,5061,Grocery,5,94.36,0.2,377.44,North,Online,Returning
106240,2023-12-27,1930,5090,Beauty & Personal Care,1,97.67,0.1,87.9,South,Offline,New
111237,2023-12-27,1715,5417,Health & Wellness,2,31.19,0.05,59.26,East,Online,Returning
104434,2023-12-27,6834,5481,Clothing,3,160.18,0.05,456.51,West,Offline,Returning
101347,2023-12-27,1590,5395,Sports & Outdoors,3,527.56,0.25,1187.01,South,Online,Returning
125825,2023-12-27,6469,5488,Electronics,1,469.69,0.0,469.69,North,Online,Returning
121679,2023-12-27,6771,5191,Grocery,3,35.16,0.15,89.66,South,Online,Returning
109664,2023-12-27,6017,5493,Electronics,2,1046.83,0.15,1779.61,East,Online,Returning
132392,2023-12-27,9872,5255,Pet Supplies,2,55.92,0.0,111.84,South,Offline,Returning
114409,2023-12-27,7510,5226,Clothing,6,195.85,0.1,1057.59,North,Online,New
128810,2023-12-27,9903,5193,Beauty & Personal Care,2,49.31,0.05,93.69,East,Online,New
109694,2023-12-27,3327,5070,Beauty & Personal Care,1,40.36,0.0,40.36,East,Online,Returning
144193,2023-12-27,5785,5339,Books,4,55.5,0.2,177.6,Central,Offline,New
144212,2023-12-27,1915,5392,Books,6,14.27,0.0,85.62,Central,Offline,New
104948,2023-12-27,3757,5017,Beauty & Personal Care,1,139.84,0.0,139.84,South,Offline,Returning
104985,2023-12-27,3173,5048,Books,1,42.77,0.05,40.63,South,Online,Returning
133014,2023-12-27,1900,5210,Electronics,2,1233.61,0.05,2343.86,South,Online,Returning
120263,2023-12-27,10180,5284,Beauty & Personal Care,1,110.13,0.05,104.62,East,Offline,Returning
105156,2023-12-27,10398,5458,Toys & Games,5,22.96,0.05,109.06,Central,Offline,Returning
114860,2023-12-27,7272,5338,Sports & Outdoors,2,273.47,0.2,437.55,East,Offline,Returning
131956,2023-12-27,2150,5479,Sports & Outdoors,3,227.22,0.1,613.49,South,Offline,Returning
142319,2023-12-27,4236,5201,Pet Supplies,1,68.89,0.05,65.45,West,Online,Returning
105313,2023-12-27,4500,5443,Office Supplies,1,146.27,0.1,131.64,Central,Online,New
105323,2023-12-27,6794,5353,Office Supplies,1,79.69,0.0,79.69,East,Online,Returning
114576,2023-12-27,7567,5068,Sports & Outdoors,1,292.4,0.0,292.4,North,Online,Returning
129160,2023-12-27,6705,5380,Toys & Games,1,104.26,0.1,93.83,North,Online,Returning
126344,2023-12-27,1303,5101,Automotive,6,111.13,0.0,666.78,North,Online,Returning
132469,2023-12-27,1761,5284,Sports & Outdoors,1,652.31,0.0,652.31,Central,Online,Returning
123450,2023-12-27,9726,5200,Electronics,1,1059.35,0.15,900.45,South,Online,New
110319,2023-12-27,4377,5176,Home & Kitchen,1,92.0,0.05,87.4,North,Offline,New
141096,2023-12-27,6233,5230,Electronics,1,1086.12,0.1,977.51,West,Online,Returning
144460,2023-12-27,8374,5192,Books,7,26.26,0.1,165.44,West,Offline,Returning
114503,2023-12-27,10365,5414,Toys & Games,1,116.05,0.05,110.25,East,Offline,New
146506,2023-12-27,8678,5260,Electronics,2,1045.62,0.15,1777.55,South,Online,Returning
135574,2023-12-27,1564,5135,Clothing,2,33.45,0.05,63.56,West,Offline,Returning
119261,2023-12-27,8165,5290,Books,2,38.54,0.05,73.23,South,Online,Returning
125453,2023-12-27,7380,5494,Clothing,1,120.11,0.0,120.11,Central,Online,Returning
111608,2023-12-27,6534,5092,Books,1,14.23,0.0,14.23,South,Online,New
111788,2023-12-27,4477,5395,Sports & Outdoors,1,188.48,0.15,160.21,South,Online,New
116445,2023-12-27,7667,5034,Pet Supplies,1,90.49,0.1,81.44,East,Offline,New
114177,2023-12-27,7631,5278,Toys & Games,1,147.5,0.05,140.12,South,Online,Returning
147858,2023-12-27,10711,5396,Electronics,1,1558.99,0.05,1481.04,South,Online,Returning
135028,2023-12-27,5967,5199,Toys & Games,9,57.3,0.05,489.91,South,Offline,Returning
130082,2023-12-27,9554,5276,Electronics,3,1888.88,0.0,5666.64,South,Offline,Returning
111627,2023-12-27,7397,5056,Sports & Outdoors,1,247.82,0.05,235.43,North,Online,New
137803,2023-12-27,7255,5232,Automotive,1,684.87,0.0,684.87,South,Offline,Returning
111303,2023-12-28,1867,5344,Beauty & Personal Care,8,41.72,0.0,333.76,North,Offline,Returning
137736,2023-12-28,9227,5486,Clothing,4,98.58,0.0,394.32,South,Offline,Returning
137035,2023-12-28,3171,5119,Books,2,35.74,0.0,71.48,North,Offline,Returning
109908,2023-12-28,2879,5427,Books,5,38.21,0.0,191.05,South,Online,Returning
101714,2023-12-28,8473,5399,Clothing,3,136.51,0.05,389.05,East,Online,Returning
115906,2023-12-28,4499,5204,Sports & Outdoors,3,155.23,0.0,465.69,North,Online,New
122131,2023-12-28,10648,5038,Pet Supplies,1,115.0,0.05,109.25,Central,Offline,Returning
127845,2023-12-28,4681,5242,Pet Supplies,3,116.22,0.05,331.23,Central,Online,New
131138,2023-12-28,9108,5408,Health & Wellness,2,114.75,0.0,229.5,East,Online,Returning
109791,2023-12-28,6829,5317,Electronics,2,1633.81,0.2,2614.1,East,Online,Returning
133007,2023-12-28,3661,5156,Automotive,4,709.92,0.0,2839.68,Central,Offline,Returning
143218,2023-12-28,9070,5138,Grocery,5,80.11,0.15,340.47,Central,Offline,Returning
144204,2023-12-28,6946,5055,Books,2,43.32,0.0,86.64,South,Online,Returning
105033,2023-12-28,7819,5246,Grocery,1,80.34,0.1,72.31,North,Offline,Returning
124340,2023-12-28,3690,5063,Sports & Outdoors,1,94.36,0.05,89.64,East,Online,Returning
108528,2023-12-28,10370,5148,Electronics,2,1010.86,0.05,1920.63,East,Online,Returning
145748,2023-12-28,7545,5185,Health & Wellness,4,24.75,0.0,99.0,East,Online,Returning
131574,2023-12-28,7136,5151,Office Supplies,1,48.81,0.0,48.81,East,Online,Returning
130259,2023-12-28,6586,5133,Health & Wellness,2,56.53,0.05,107.41,West,Offline,New
143014,2023-12-28,10789,5132,Toys & Games,1,78.28,0.05,74.37,South,Offline,Returning
108116,2023-12-28,8070,5279,Sports & Outdoors,2,362.73,0.1,652.91,North,Online,New
128448,2023-12-28,1666,5187,Health & Wellness,1,274.17,0.05,260.46,Central,Online,New
143719,2023-12-28,9322,5450,Grocery,2,96.02,0.2,153.63,South,Online,Returning
101986,2023-12-28,9802,5292,Toys & Games,1,44.09,0.1,39.68,Central,Offline,Returning
139118,2023-12-28,1435,5448,Home & Kitchen,1,186.05,0.15,158.14,South,Offline,Returning
134756,2023-12-28,3521,5317,Health & Wellness,1,215.75,0.05,204.96,Central,Online,Returning
141688,2023-12-28,5192,5400,Home & Kitchen,3,265.1,0.0,795.3,West,Online,New
134759,2023-12-28,3988,5462,Clothing,5,93.97,0.05,446.36,West,Online,New
120808,2023-12-28,8810,5242,Clothing,5,62.45,0.0,312.25,West,Online,Returning
137456,2023-12-28,1715,5186,Toys & Games,1,122.51,0.0,122.51,West,Online,Returning
110522,2023-12-28,10608,5272,Beauty & Personal Care,1,38.53,0.0,38.53,North,Offline,New
132783,2023-12-28,4247,5168,Toys & Games,5,43.57,0.15,185.17,West,Offline,New
138414,2023-12-28,6553,5013,Grocery,2,95.56,0.1,172.01,East,Online,Returning
105329,2023-12-28,9789,5209,Beauty & Personal Care,2,126.16,0.05,239.7,East,Online,Returning
103945,2023-12-28,7531,5241,Clothing,1,194.78,0.0,194.78,North,Online,New
132389,2023-12-28,6869,5152,Toys & Games,3,132.04,0.0,396.12,South,Offline,Returning
100834,2023-12-28,1018,5106,Electronics,1,1567.53,0.15,1332.4,West,Online,Returning
143236,2023-12-28,10310,5054,Grocery,2,32.59,0.05,61.92,Central,Online,Returning
114000,2023-12-28,10084,5452,Sports & Outdoors,1,756.51,0.05,718.68,South,Offline,Returning
135272,2023-12-28,9053,5347,Electronics,2,937.94,0.1,1688.29,North,Online,Returning
133865,2023-12-28,3194,5237,Toys & Games,1,53.17,0.05,50.51,West,Online,Returning
103581,2023-12-28,8053,5194,Clothing,1,52.77,0.05,50.13,North,Online,Returning
104614,2023-12-28,3505,5107,Grocery,10,31.96,0.05,303.62,South,Offline,Returning
111007,2023-12-28,6746,5346,Grocery,1,82.61,0.0,82.61,South,Online,New
149156,2023-12-28,5887,5287,Clothing,1,159.54,0.15,135.61,West,Online,Returning
112307,2023-12-28,10764,5443,Automotive,2,354.94,0.0,709.88,North,Offline,Returning
128135,2023-12-28,10071,5039,Health & Wellness,2,180.28,0.0,360.56,Central,Online,Returning
146072,2023-12-28,7939,5457,Electronics,1,1615.07,0.0,1615.07,South,Offline,Returning
138839,2023-12-28,6943,5048,Home & Kitchen,1,20.33,0.25,15.25,Central,Offline,New
123813,2023-12-28,3461,5479,Grocery,3,86.06,0.0,258.18,West,Online,New
125016,2023-12-28,5021,5426,Beauty & Personal Care,3,81.87,0.25,184.21,Central,Offline,Returning
123139,2023-12-28,4160,5312,Home & Kitchen,2,32.94,0.1,59.29,West,Online,Returning
125037,2023-12-28,9124,5208,Toys & Games,5,33.5,0.0,167.5,West,Online,New
100369,2023-12-28,10289,5398,Toys & Games,1,31.31,0.0,31.31,South,Online,New
138823,2023-12-28,8386,5317,Health & Wellness,3,281.66,0.1,760.48,East,Online,Returning
104422,2023-12-28,10360,5053,Toys & Games,2,28.74,0.15,48.86,North,Offline,Returning
125680,2023-12-28,3052,5426,Health & Wellness,2,178.64,0.0,357.28,Central,Online,Returning
118160,2023-12-28,8935,5110,Clothing,1,161.76,0.05,153.67,East,Online,Returning
130610,2023-12-28,9603,5443,Automotive,2,63.2,0.05,120.08,South,Offline,Returning
115054,2023-12-28,8212,5236,Office Supplies,1,55.91,0.0,55.91,South,Online,Returning
115231,2023-12-28,8669,5320,Health & Wellness,1,187.81,0.05,178.42,South,Online,Returning
113536,2023-12-28,10900,5076,Clothing,6,26.04,0.05,148.43,South,Online,Returning
111868,2023-12-28,9968,5020,Grocery,2,12.67,0.0,25.34,East,Online,Returning
128699,2023-12-28,10475,5058,Electronics,2,903.95,0.05,1717.5,West,Offline,New
110847,2023-12-28,9260,5156,Electronics,2,1256.18,0.1,2261.12,Central,Online,Returning
117765,2023-12-28,3699,5303,Toys & Games,3,23.37,0.1,63.1,North,Offline,Returning
120659,2023-12-28,2488,5269,Pet Supplies,1,110.78,0.0,110.78,North,Offline,Returning
132729,2023-12-28,2940,5288,Beauty & Personal Care,3,29.81,0.0,89.43,East,Online,Returning
109070,2023-12-28,4109,5184,Sports & Outdoors,1,629.73,0.0,629.73,North,Offline,Returning
115271,2023-12-28,2853,5167,Office Supplies,1,107.14,0.15,91.07,Central,Online,Returning
142093,2023-12-28,10534,5006,Electronics,2,463.37,0.0,926.74,West,Online,Returning
119451,2023-12-28,6895,5232,Office Supplies,2,23.2,0.05,44.08,South,Offline,Returning
116610,2023-12-28,9166,5091,Pet Supplies,3,80.71,0.25,181.6,West,Online,Returning
116594,2023-12-28,1124,5250,Pet Supplies,2,30.94,0.2,49.5,East,Online,New
132286,2023-12-29,3016,5225,Automotive,3,363.99,0.1,982.77,North,Online,Returning
124246,2023-12-29,4106,5183,Office Supplies,6,86.03,0.05,490.37,South,Online,Returning
144981,2023-12-29,8330,5085,Home & Kitchen,2,244.09,0.05,463.77,North,Online,Returning
145467,2023-12-29,5472,5479,Beauty & Personal Care,1,99.44,0.2,79.55,Central,Offline,Returning
123175,2023-12-29,6697,5487,Sports & Outdoors,2,213.21,0.15,362.46,South,Online,New
124247,2023-12-29,6302,5062,Home & Kitchen,5,452.16,0.05,2147.76,West,Offline,Returning
110082,2023-12-29,7661,5169,Health & Wellness,3,57.17,0.15,145.78,East,Online,Returning
123464,2023-12-29,10562,5334,Beauty & Personal Care,1,49.72,0.0,49.72,North,Online,New
110644,2023-12-29,7216,5007,Sports & Outdoors,1,252.71,0.15,214.8,North,Online,Returning
127449,2023-12-29,7316,5457,Home & Kitchen,1,283.52,0.0,283.52,North,Online,New
137946,2023-12-29,4431,5311,Health & Wellness,1,74.23,0.05,70.52,North,Online,Returning
110843,2023-12-29,8269,5091,Electronics,2,1643.14,0.05,3121.97,West,Online,Returning
113430,2023-12-29,7729,5227,Books,2,48.43,0.05,92.02,North,Offline,New
113688,2023-12-29,7346,5351,Office Supplies,3,113.37,0.05,323.1,West,Online,Returning
124506,2023-12-29,8404,5078,Books,6,20.1,0.15,102.51,South,Offline,Returning
144454,2023-12-29,9645,5373,Health & Wellness,2,81.73,0.0,163.46,Central,Online,Returning
111120,2023-12-29,10968,5437,Office Supplies,2,54.94,0.15,93.4,South,Offline,Returning
113834,2023-12-29,7075,5306,Grocery,3,33.56,0.15,85.58,South,Offline,Returning
126063,2023-12-29,4873,5178,Health & Wellness,2,48.47,0.05,92.09,West,Online,New
109439,2023-12-29,8421,5347,Home & Kitchen,4,271.24,0.15,922.22,South,Online,Returning
112290,2023-12-29,3128,5394,Beauty & Personal Care,2,74.69,0.1,134.44,Central,Online,Returning
132943,2023-12-29,9702,5402,Home & Kitchen,2,126.42,0.0,252.84,West,Offline,Returning
142450,2023-12-29,9254,5376,Electronics,1,401.24,0.0,401.24,East,Offline,Returning
143136,2023-12-29,6799,5477,Toys & Games,1,18.38,0.15,15.62,South,Online,Returning
135745,2023-12-29,9962,5460,Home & Kitchen,1,388.56,0.2,310.85,West,Online,Returning
114782,2023-12-29,6374,5184,Books,4,52.47,0.15,178.4,North,Offline,Returning
125990,2023-12-29,2139,5105,Home & Kitchen,1,274.9,0.1,247.41,North,Online,New
111679,2023-12-29,10945,5316,Toys & Games,2,54.02,0.0,108.04,South,Offline,New
110925,2023-12-29,7920,5100,Sports & Outdoors,1,95.84,0.0,95.84,East,Offline,Returning
112037,2023-12-29,10117,5096,Health & Wellness,2,206.15,0.1,371.07,East,Offline,Returning
142678,2023-12-29,6709,5444,Sports & Outdoors,2,773.51,0.0,1547.02,East,Offline,Returning
120046,2023-12-29,2401,5281,Automotive,3,233.69,0.0,701.07,South,Offline,Returning
108537,2023-12-29,8865,5449,Electronics,1,1258.16,0.0,1258.16,West,Offline,New
113717,2023-12-29,8624,5274,Automotive,1,526.07,0.05,499.77,South,Online,Returning
107512,2023-12-29,4684,5463,Health & Wellness,6,252.87,0.1,1365.5,West,Online,Returning
106667,2023-12-29,2648,5426,Automotive,9,426.04,0.0,3834.36,East,Online,New
129066,2023-12-29,5147,5025,Home & Kitchen,2,317.09,0.0,634.18,East,Online,Returning
141447,2023-12-29,5419,5316,Clothing,3,136.42,0.1,368.33,East,Offline,Returning
101600,2023-12-29,3283,5308,Grocery,3,67.75,0.0,203.25,South,Offline,Returning
121241,2023-12-29,3422,5412,Clothing,1,90.23,0.05,85.72,East,Online,New
130019,2023-12-29,2211,5038,Sports & Outdoors,3,116.23,0.05,331.26,North,Offline,New
101562,2023-12-29,6008,5199,Clothing,5,186.17,0.0,930.85,North,Offline,Returning
121544,2023-12-29,7612,5425,Clothing,1,103.38,0.05,98.21,South,Online,Returning
121617,2023-12-29,9359,5177,Sports & Outdoors,2,558.95,0.0,1117.9,West,Online,New
138675,2023-12-29,1820,5148,Sports & Outdoors,10,415.91,0.05,3951.14,North,Online,Returning
122320,2023-12-29,2604,5406,Sports & Outdoors,2,787.66,0.0,1575.32,East,Online,Returning
130415,2023-12-29,9155,5456,Electronics,1,1376.79,0.1,1239.11,East,Online,New
107665,2023-12-29,1944,5188,Pet Supplies,3,35.7,0.0,107.1,West,Online,New
129695,2023-12-29,7546,5106,Beauty & Personal Care,3,50.47,0.05,143.84,North,Online,New
127850,2023-12-29,3246,5173,Clothing,3,76.51,0.0,229.53,East,Offline,Returning
105456,2023-12-29,5036,5036,Books,3,35.14,0.0,105.42,West,Offline,Returning
147053,2023-12-29,9999,5089,Electronics,4,1059.49,0.1,3814.16,West,Offline,Returning
138108,2023-12-29,10981,5265,Electronics,1,800.13,0.15,680.11,North,Online,Returning
107200,2023-12-29,5617,5120,Beauty & Personal Care,1,15.06,0.05,14.31,South,Offline,Returning
130137,2023-12-29,3666,5351,Sports & Outdoors,2,89.72,0.05,170.47,Central,Online,Returning
147171,2023-12-29,10779,5387,Pet Supplies,1,124.79,0.1,112.31,Central,Online,New
105166,2023-12-29,5850,5289,Clothing,2,88.65,0.0,177.3,North,Offline,Returning
128944,2023-12-29,5367,5150,Home & Kitchen,2,235.14,0.0,470.28,West,Online,Returning
130930,2023-12-29,9831,5267,Grocery,1,73.22,0.1,65.9,East,Online,New
149381,2023-12-29,3634,5168,Beauty & Personal Care,1,69.17,0.0,69.17,East,Online,Returning
121050,2023-12-29,3695,5333,Electronics,2,1980.11,0.0,3960.22,North,Online,New
148940,2023-12-29,10035,5439,Office Supplies,1,154.67,0.0,154.67,West,Online,Returning
128474,2023-12-29,2075,5466,Home & Kitchen,2,373.59,0.05,709.82,East,Offline,New
106568,2023-12-29,6883,5045,Clothing,2,146.18,0.0,292.36,North,Online,Returning
132805,2023-12-29,2043,5059,Sports & Outdoors,1,625.69,0.0,625.69,West,Offline,Returning
106546,2023-12-29,2527,5487,Home & Kitchen,1,104.01,0.0,104.01,Central,Offline,Returning
133546,2023-12-29,1790,5257,Automotive,2,850.57,0.05,1616.08,North,Online,Returning
139087,2023-12-29,2508,5334,Electronics,1,1604.2,0.0,1604.2,Central,Offline,Returning
118868,2023-12-29,7301,5074,Beauty & Personal Care,2,107.49,0.0,214.98,North,Offline,New
128637,2023-12-29,7720,5037,Beauty & Personal Care,2,93.33,0.05,177.33,East,Online,New
134318,2023-12-29,5939,5234,Electronics,2,85.96,0.0,171.92,East,Online,Returning
128658,2023-12-29,8872,5211,Home & Kitchen,6,172.06,0.15,877.51,Central,Online,Returning
138027,2023-12-29,5361,5371,Beauty & Personal Care,1,36.48,0.05,34.66,Central,Offline,Returning
131944,2023-12-29,8851,5246,Electronics,1,1342.11,0.05,1275.0,North,Online,New
148547,2023-12-29,5618,5168,Home & Kitchen,2,63.5,0.0,127.0,Central,Offline,New
104613,2023-12-29,2048,5458,Grocery,1,68.2,0.0,68.2,South,Online,New
131085,2023-12-29,2056,5224,Clothing,2,156.76,0.1,282.17,North,Offline,Returning
128672,2023-12-29,6708,5330,Beauty & Personal Care,2,86.66,0.1,155.99,Central,Offline,Returning
116618,2023-12-29,6871,5237,Sports & Outdoors,6,344.13,0.1,1858.3,Central,Offline,Returning
135532,2023-12-29,3107,5038,Books,2,8.25,0.0,16.5,South,Online,Returning
134852,2023-12-29,8160,5037,Books,1,35.07,0.0,35.07,West,Offline,Returning
118634,2023-12-29,4157,5290,Beauty & Personal Care,2,94.78,0.15,161.13,South,Online,New
128898,2023-12-29,1810,5345,Books,6,45.65,0.15,232.81,West,Online,Returning
140878,2023-12-30,9539,5045,Sports & Outdoors,2,243.64,0.25,365.46,East,Offline,Returning
136414,2023-12-30,8475,5053,Automotive,2,766.52,0.05,1456.39,South,Online,Returning
121707,2023-12-30,5166,5184,Health & Wellness,2,293.83,0.0,587.66,South,Online,Returning
138583,2023-12-30,8642,5449,Health & Wellness,2,93.34,0.1,168.01,West,Online,Returning
110842,2023-12-30,8511,5255,Pet Supplies,1,38.32,0.15,32.57,West,Online,Returning
129773,2023-12-30,3171,5449,Toys & Games,4,18.71,0.0,74.84,North,Online,Returning
123697,2023-12-30,7186,5497,Clothing,1,126.09,0.1,113.48,West,Online,Returning
125971,2023-12-30,2518,5419,Electronics,6,1069.79,0.05,6097.8,North,Offline,Returning
129115,2023-12-30,7114,5347,Pet Supplies,3,122.82,0.1,331.61,East,Offline,Returning
110544,2023-12-30,8693,5404,Automotive,1,64.76,0.15,55.05,North,Offline,Returning
146530,2023-12-30,7642,5348,Grocery,3,38.94,0.1,105.14,West,Offline,Returning
128918,2023-12-30,8422,5332,Health & Wellness,4,60.77,0.15,206.62,East,Offline,New
141168,2023-12-30,3487,5038,Health & Wellness,1,65.13,0.0,65.13,East,Offline,Returning
128942,2023-12-30,3245,5381,Grocery,5,72.52,0.2,290.08,West,Online,Returning
129055,2023-12-30,7246,5096,Beauty & Personal Care,1,61.08,0.0,61.08,South,Online,Returning
110195,2023-12-30,1863,5480,Toys & Games,4,17.56,0.0,70.24,South,Online,New
129466,2023-12-30,4233,5339,Pet Supplies,2,130.75,0.0,261.5,Central,Online,Returning
136173,2023-12-30,9699,5012,Books,4,50.46,0.2,161.47,Central,Online,Returning
146970,2023-12-30,7849,5046,Beauty & Personal Care,1,34.06,0.0,34.06,East,Online,Returning
101218,2023-12-30,5710,5463,Health & Wellness,1,28.61,0.1,25.75,East,Online,Returning
147031,2023-12-30,3580,5277,Clothing,1,128.0,0.05,121.6,West,Online,Returning
136259,2023-12-30,5906,5465,Office Supplies,3,110.86,0.1,299.32,West,Online,New
110456,2023-12-30,8891,5063,Clothing,1,165.45,0.15,140.63,West,Offline,New
110493,2023-12-30,1990,5032,Automotive,2,241.52,0.05,458.89,North,Offline,Returning
116987,2023-12-30,1821,5195,Electronics,4,346.26,0.1,1246.54,Central,Online,Returning
104490,2023-12-30,7541,5024,Grocery,1,65.53,0.15,55.7,South,Online,Returning
108207,2023-12-30,9217,5065,Electronics,4,1411.44,0.0,5645.76,East,Offline,New
111177,2023-12-30,3495,5445,Books,1,14.88,0.0,14.88,North,Online,New
103433,2023-12-30,1362,5240,Grocery,2,63.74,0.05,121.11,West,Offline,Returning
130591,2023-12-30,3390,5133,Clothing,1,174.88,0.05,166.14,North,Offline,Returning
133940,2023-12-30,7855,5269,Toys & Games,1,70.47,0.05,66.95,South,Offline,New
137281,2023-12-30,8801,5319,Beauty & Personal Care,5,11.64,0.05,55.29,East,Offline,Returning
121129,2023-12-30,7962,5068,Health & Wellness,4,22.9,0.05,87.02,West,Online,Returning
143374,2023-12-30,5346,5467,Electronics,1,1457.67,0.05,1384.79,North,Offline,Returning
148400,2023-12-30,9401,5017,Toys & Games,7,13.92,0.0,97.44,South,Online,Returning
142884,2023-12-30,4180,5218,Toys & Games,4,45.59,0.0,182.36,North,Online,New
113457,2023-12-30,8418,5207,Beauty & Personal Care,2,51.67,0.05,98.17,South,Online,Returning
130984,2023-12-30,6750,5057,Electronics,3,1972.92,0.05,5622.82,Central,Online,Returning
103486,2023-12-30,7065,5435,Electronics,2,1714.87,0.0,3429.74,West,Online,New
148460,2023-12-30,6074,5374,Electronics,1,1125.07,0.2,900.06,South,Online,Returning
136974,2023-12-30,7117,5411,Electronics,1,1487.48,0.05,1413.11,North,Online,New
124264,2023-12-30,8755,5455,Books,6,22.89,0.1,123.61,West,Online,New
136989,2023-12-30,5320,5167,Grocery,4,83.07,0.15,282.44,East,Offline,Returning
102540,2023-12-30,6369,5375,Clothing,6,107.06,0.0,642.36,North,Offline,New
131240,2023-12-30,1002,5195,Clothing,3,105.44,0.2,253.06,North,Offline,New
101755,2023-12-30,1837,5392,Electronics,2,1957.29,0.05,3718.85,North,Online,Returning
140109,2023-12-30,9097,5472,Sports & Outdoors,4,155.51,0.2,497.63,Central,Offline,Returning
131622,2023-12-30,9680,5247,Electronics,2,143.07,0.0,286.14,East,Online,Returning
133505,2023-12-30,6609,5453,Electronics,2,104.67,0.05,198.87,Central,Online,Returning
124381,2023-12-30,5352,5376,Books,4,17.06,0.0,68.24,East,Offline,Returning
102695,2023-12-30,6643,5115,Grocery,2,62.21,0.0,124.42,Central,Offline,Returning
140720,2023-12-30,6328,5233,Beauty & Personal Care,5,31.65,0.0,158.25,West,Online,New
103670,2023-12-30,1814,5372,Clothing,4,103.18,0.0,412.72,South,Online,New
103855,2023-12-30,2220,5203,Sports & Outdoors,2,87.51,0.05,166.27,South,Offline,Returning
138642,2023-12-30,7551,5335,Clothing,9,175.1,0.0,1575.9,North,Online,Returning
104342,2023-12-30,5914,5483,Toys & Games,1,147.28,0.1,132.55,East,Online,Returning
121584,2023-12-30,4006,5396,Electronics,2,1875.35,0.1,3375.63,Central,Online,Returning
121572,2023-12-30,8137,5152,Office Supplies,4,99.72,0.0,398.88,East,Online,Returning
104274,2023-12-30,4372,5225,Pet Supplies,1,102.98,0.25,77.24,South,Offline,New
123827,2023-12-30,6316,5140,Books,3,36.19,0.0,108.57,North,Offline,Returning
147745,2023-12-30,4996,5380,Toys & Games,4,15.71,0.15,53.41,North,Online,Returning
117769,2023-12-30,3078,5384,Home & Kitchen,4,263.34,0.0,1053.36,West,Online,New
123858,2023-12-30,7269,5384,Office Supplies,4,34.06,0.05,129.43,Central,Online,Returning
104129,2023-12-30,10700,5419,Sports & Outdoors,1,719.19,0.0,719.19,North,Online,Returning
143606,2023-12-30,6892,5049,Clothing,1,80.09,0.1,72.08,South,Online,Returning
104020,2023-12-30,2739,5044,Sports & Outdoors,8,208.19,0.2,1332.42,Central,Online,Returning
123914,2023-12-30,7303,5073,Health & Wellness,2,41.8,0.1,75.24,West,Offline,Returning
111710,2023-12-30,6121,5321,Office Supplies,1,180.28,0.0,180.28,West,Offline,Returning
138729,2023-12-30,1297,5119,Electronics,5,1729.92,0.0,8649.6,West,Online,Returning
111715,2023-12-30,1415,5005,Electronics,1,1713.81,0.0,1713.81,North,Online,Returning
130237,2023-12-30,2451,5143,Health & Wellness,1,65.3,0.15,55.5,North,Offline,Returning
111815,2023-12-30,4835,5445,Beauty & Personal Care,1,44.42,0.0,44.42,Central,Offline,New
132887,2023-12-30,1469,5081,Automotive,5,825.92,0.0,4129.6,Central,Online,Returning
119928,2023-12-30,6434,5211,Home & Kitchen,2,456.29,0.05,866.95,South,Online,Returning
100250,2023-12-30,10298,5224,Grocery,1,8.71,0.1,7.84,East,Online,New
121432,2023-12-30,5816,5396,Pet Supplies,1,69.32,0.0,69.32,West,Online,Returning
111637,2023-12-30,10674,5403,Pet Supplies,1,118.67,0.0,118.67,West,Online,Returning
134209,2023-12-30,5067,5097,Office Supplies,4,72.43,0.1,260.75,Central,Online,Returning
121786,2023-12-30,3337,5424,Beauty & Personal Care,1,75.21,0.05,71.45,West,Online,Returning
101835,2023-12-30,5687,5241,Electronics,2,1008.72,0.0,2017.44,West,Offline,New
119697,2023-12-30,1767,5029,Pet Supplies,1,106.32,0.2,85.06,North,Online,Returning
132323,2023-12-30,2363,5090,Electronics,5,1090.02,0.05,5177.6,North,Online,New
100876,2023-12-30,8938,5398,Home & Kitchen,2,314.71,0.05,597.95,North,Offline,Returning
132174,2023-12-30,5511,5112,Toys & Games,1,126.75,0.0,126.75,South,Online,Returning
116366,2023-12-30,2684,5215,Electronics,1,334.58,0.05,317.85,Central,Online,Returning
107632,2023-12-30,10570,5491,Beauty & Personal Care,3,84.24,0.1,227.45,Central,Offline,Returning
